srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
10.77.5.22,65000,10.200.0.17,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001624.5,1700001624.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.17,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001625.0,1700001625.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.18,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001625.5,1700001625.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.18,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001626.0,1700001626.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.18,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001626.5,1700001626.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.19,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001627.0,1700001627.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.19,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001627.5,1700001627.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.19,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001628.0,1700001628.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.20,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001628.5,1700001628.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.20,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001629.0,1700001629.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.20,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001629.5,1700001629.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.21,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001630.0,1700001630.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.21,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001630.5,1700001630.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.21,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001631.0,1700001631.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.22,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001631.5,1700001631.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.22,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001632.0,1700001632.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.22,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001632.5,1700001632.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.23,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001633.0,1700001633.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.23,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001633.5,1700001633.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.23,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001634.0,1700001634.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.24,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001634.5,1700001634.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.24,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001635.0,1700001635.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.24,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001635.5,1700001635.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.25,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001636.0,1700001636.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.25,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001636.5,1700001636.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.25,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001637.0,1700001637.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.26,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001637.5,1700001637.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.26,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001638.0,1700001638.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.26,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001638.5,1700001638.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.27,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001639.0,1700001639.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.27,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001639.5,1700001639.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.27,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001640.0,1700001640.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.28,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001640.5,1700001640.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.28,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001641.0,1700001641.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.28,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001641.5,1700001641.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.29,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001642.0,1700001642.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.29,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001642.5,1700001642.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.29,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001643.0,1700001643.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.30,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001643.5,1700001643.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.30,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001644.0,1700001644.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.30,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001644.5,1700001644.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.31,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001645.0,1700001645.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.31,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001645.5,1700001645.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.31,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001646.0,1700001646.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.32,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001646.5,1700001646.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.32,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001647.0,1700001647.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.32,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001647.5,1700001647.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.33,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001648.0,1700001648.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.33,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001648.5,1700001648.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.33,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001649.0,1700001649.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.34,53,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001649.5,1700001649.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.34,123,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001650.0,1700001650.002,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.77.5.22,65000,10.200.0.34,161,udp,INT,0.002,100,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001650.5,1700001650.502,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.55.1.1,63000,192.168.200.1,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001900.0,1700001900.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.1,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001900.4,1700001900.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.1,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001900.8,1700001900.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.1,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001901.2,1700001901.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.1,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001901.6,1700001901.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.2,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001902.0,1700001902.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.2,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001902.4,1700001902.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.2,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001902.8,1700001902.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.2,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001903.2,1700001903.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.2,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001903.6,1700001903.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.3,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001904.0,1700001904.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.3,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001904.4,1700001904.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.3,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001904.8,1700001904.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.3,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001905.2,1700001905.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.3,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001905.6,1700001905.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.4,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001906.0,1700001906.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.4,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001906.4,1700001906.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.4,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001906.8,1700001906.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.4,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001907.2,1700001907.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.4,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001907.6,1700001907.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.5,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001908.0,1700001908.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.5,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001908.4,1700001908.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.5,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001908.8,1700001908.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.5,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001909.2,1700001909.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.5,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001909.6,1700001909.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.6,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001910.0,1700001910.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.6,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001910.4,1700001910.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.6,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001910.8,1700001910.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.6,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001911.2,1700001911.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.6,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001911.6,1700001911.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.7,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001912.0,1700001912.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.7,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001912.4,1700001912.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.7,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001912.8,1700001912.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.7,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001913.2,1700001913.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.7,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001913.6,1700001913.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.8,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001914.0,1700001914.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.8,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001914.4,1700001914.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.8,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001914.8,1700001914.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.8,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001915.2,1700001915.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.8,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001915.6,1700001915.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.9,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001916.0,1700001916.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.9,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001916.4,1700001916.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.9,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001916.8,1700001916.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.9,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001917.2,1700001917.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.9,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001917.6,1700001917.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.10,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001918.0,1700001918.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.10,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001918.4,1700001918.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.10,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001918.8,1700001918.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.10,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001919.2,1700001919.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.10,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001919.6,1700001919.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.11,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001920.0,1700001920.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
